URL,Confidence,Source_Count,First_Source
https://192.118.66.220/,unknown,1,Intelligence_Analysis_Reports/Analysis_Run_20251001_113824/Ivanti/analysis_pages_0036-0040.md
https://210.217.32.50/owa/auth/logon.aspx?url=https%3a%2f%2f210.217.32.50%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
http://ameen-alkhalij.com/api/Business/,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
http://ameen-alkhalij.com/index/login/register,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
"https://211.118.37.2/owa/auth/logon.aspx?url=https%3a%2f%2f211.118.37.2%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://218.147.24.12/owa/auth/logon.aspx?url=https%3a%2f%2f218.147.24.12%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://help.rescue.org/,unknown,1,Intelligence_Analysis_Reports/Analysis_Run_20251001_113824/گزارش نفوذ به ایمیلpdf/analysis_pages_0001-0002.md
"https://168.131.31.81/owa/auth/logon.aspx?url=https%3a%2f%2f168.131.31.81%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://mail.cybt.me/owa/auth/logon.aspx?url=https%3a%2f%2fmail.cybt.me%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://165.229.11.180/owa/auth/logon.aspx?url=https%3a%2f%2f165.229.11.180%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://211.232.110.85/owa/auth/logon.aspx?url=https%3a%2f%2f211.232.110.85%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://211.245.184.27/owa/auth/logon.aspx?url=https%3a%2f%2f211.245.184.27%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://36.38.26.217/owa/auth/logon.aspx?url=https%3a%2f%2f36.38.26.217%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://mail.spinneys-lebanon.com/owa/auth/logon.aspx?url=https%3a%2f%2fmail.spinneys-lebanon.com%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://tiocareidp.coway.com/front/intro?state=892a638d-2da5-411f-89a8-d3f3c24a0d3e,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://mail.bilpagida.com/aspnet_client/werzx.aspx,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/Turkey/TR_Exchange_target.txt
"https://61.43.45.222/owa/auth/logon.aspx?url=https%3a%2f%2f61.43.45.222%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://115.178.72.1/owa/auth/logon.aspx?url=https%3a%2f%2f115.178.72.1%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://hamayesh-israel.ir/attendee/9060777,unknown,1,Intelligence_Analysis_Reports/Analysis_Run_20251001_113824/Image_Documents/4f54c260c73b154e431e1b829d6676563393c88d_9060777jpg_analysis.md
"https://210.216.32.202/owa/auth/logon.aspx?url=https%3a%2f%2f210.216.32.202%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
http://ameen-alkhalij.com/home/realtime/data,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2f40.100.44.98%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=12aab138-3fce-8aec-7de1-47130a3e1ac6&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=637888181851681414.159b2f1e-83bd-424a-a351-149d4a08c7cd&state=DYtBEoAgDMSKjs-psFCkPKeAXj36fTuZ5JZARLu7uSF5qF2lqSqcikshkBO1j_zgZi1jsWQxtlLBkL7Eks42V_D3iO9n8Qc,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://211.115.214.93/owa/auth/logon.aspx?url=https%3a%2f%2f211.115.214.93%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
http://ameen-alkhalij.com/data/json/config.json,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
"https://58.181.3.223/owa/auth/logon.aspx?url=https%3a%2f%2f58.181.3.223%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://211.109.249.32/owa/auth/logon.aspx?url=https%3a%2f%2f211.109.249.32%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://112.175.13.19/owa/auth/logon.aspx?url=https%3a%2f%2f112.175.13.19%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://211.189.22.136/owa/auth/logon.aspx?url=https%3a%2f%2f211.189.22.136%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://112.217.97.203/owa/auth/logon.aspx?url=https%3a%2f%2f112.217.97.203%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://3.36.25.181/owa/auth/logon.aspx?url=https%3a%2f%2f3.36.25.181%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
http://ameen-alkhalij.com/api/index/web,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
https://webmail.calor.com.tr/owa/auth/TzwFwTQKHwLv.aspx,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/Turkey/TR_Exchange_target.txt
"https://212.40.134.114/owa/auth/logon.aspx?url=https%3a%2f%2f212.40.134.114%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
https://218.147.24.15/owa/auth/logon.aspx?url=https%3a%2f%2f218.147.24.15%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://121.166.56.171/owa/auth/logon.aspx?url=https%3a%2f%2f121.166.56.171%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2fps2p216ca0003.korp216.prod.outlook.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=e44d7cd1-fa8f-7ae3-4411-01d917bd4c4f&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=637888181854363704.a92e0fb8-7a9d-421a-bdb2-de4e4a23fa81&state=DYtBDsAgCASxps-hItKCz8Go1x77_ZLJTLKHTQCQwyNMFAF9mppZDW5pMUgu77xoD0P1PlG4Oo45GOeSJc5tu9UU37O8n5cf,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
http://ameen-alkhalij.com/dist/index.html,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
https://211.171.204.152/owa/auth/logon.aspx?url=https%3a%2f%2f211.171.204.152%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://52.231.90.143/owa/auth/logon.aspx?url=https%3a%2f%2f52.231.90.143%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://124.243.60.17/owa/auth/logon.aspx?url=https%3a%2f%2f124.243.60.17%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2f40.100.22.2%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=350ae927-72ed-c188-4884-0ca858a3c658&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=637888181831823673.d5e74eed-892e-4864-b70f-9db66f6647b3&state=DYtJEoAwCMCojs_BLiDQ57RTevXo92UyyS0JAM7wCFOJgAqpmdWAqjUSpXs9ruy-0HpzZBPGqWVjX1Nki7BOSvFe-f1G_gE,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://210.103.203.187/owa/,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://27.122.133.42/owa/auth/logon.aspx?url=https%3a%2f%2f27.122.133.42%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://1.235.222.140/owa/auth/logon.aspx?url=https%3a%2f%2f1.235.222.140%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
http://127.0.0.1:8081/google_account_v1/dumper_links,unknown,1,Intelligence_Analysis_Reports/Analysis_Run_20251001_113824/phishing hervpdf/analysis_pages_0013-0013.md
"https://213.175.169.188/owa/auth/logon.aspx?url=https%3a%2f%2f213.175.169.188%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://141.105.86.115/owa/auth/logon.aspx?url=https%3a%2f%2f141.105.86.115%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://203.240.129.93/owa/auth/logon.aspx?url=https%3a%2f%2f203.240.129.93%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://192.99.196.34,unknown,1,Intelligence_Analysis_Reports/Analysis_Run_20251001_113824/Ivanti سند بررسی و تلاش برای اخذ دسترسی با استفاده از اسیب پذیریpdf/analysis_pages_0035-0036.md
http://ameen-alkhalij.com/mobile/login.html,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
"https://email.aljadeed.tv/owa/auth/logon.aspx?url=https%3a%2f%2femail.aljadeed.tv%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://211.115.208.203/owa/,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
http://ameen-alkhalij.com/xy/image/jiantou.png,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
"https://211.189.163.131/owa/,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://203.240.129.93/owa/auth/logon.aspx?url=https%3a%2f%2f203.240.129.93%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://61.43.45.221/owa/auth/logon.aspx?url=https%3a%2f%2f61.43.45.221%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://168.131.31.82/owa/auth/logon.aspx?url=https%3a%2f%2f168.131.31.82%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://220.92.191.233/owa/auth/logon.aspx?url=https%3a%2f%2f220.92.191.233%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
http://ameen-alkhalij.com/mfzbs/config/base,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
"https://211.202.155.131/owa/auth/logon.aspx?url=https%3a%2f%2f211.202.155.131%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://183.111.79.206/owa/auth/logon.aspx?url=https%3a%2f%2f183.111.79.206%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://220.149.56.142/owa/auth/logon.aspx?url=https%3a%2f%2f220.149.56.142%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://mail2.groupmedinsurance.com/owa/auth/logon.aspx?url=https%3a%2f%2fmail2.groupmedinsurance.com%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://110.11.32.52/owa/,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://61.74.122.28/owa/auth/logon.aspx?url=https%3a%2f%2f61.74.122.28%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://220.92.191.232/owa/auth/logon.aspx?url=https%3a%2f%2f220.92.191.232%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://eposta.mfa.gov.ct.tr/owa/auth/vpDNIyGugLSw.aspx,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/Turkey/TR_Exchange_target.txt
"https://203.236.35.220/owa/auth/logon.aspx?url=https%3a%2f%2f203.236.35.220%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://webmail.fnb.com.lb/owa/auth/logon.aspx?url=https%3a%2f%2fwebmail.fnb.com.lb%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://124.243.25.133/owa/auth/logon.aspx?url=https%3a%2f%2f124.243.25.133%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://121.138.180.250/owa/auth/logon.aspx?url=https%3a%2f%2f121.138.180.250%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://server53.optimumlb.com/owa/,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://193.227.170.169/owa/auth/logon.aspx?url=https%3a%2f%2f193.227.170.169%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://mail.hirose.co.kr/owa/auth/logon.aspx?url=https://mail.hirose.co.kr/owa/&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://79.172.137.12,unknown,1,Intelligence_Analysis_Reports/Analysis_Run_20251001_113824/Ivanti سند بررسی و تلاش برای اخذ دسترسی با استفاده از اسیب پذیریpdf/analysis_pages_0035-0036.md
"https://222.110.245.43/owa/auth/logon.aspx?url=https%3a%2f%2f222.110.245.43%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://121.191.216.78/owa/auth/logon.aspx?url=https%3a%2f%2f121.191.216.78%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://autodiscover.globecastme.com/owa/auth/logon.aspx?url=https%3a%2f%2fautodiscover.globecastme.com%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://cibmail.cedrusinvestbank.com/owa/auth/logon.aspx?url=https%3a%2f%2fcibmail.cedrusinvestbank.com%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://115.144.149.31/owa/auth/logon.aspx?url=https%3a%2f%2f115.144.149.31%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
http://www.bing.com/bingbot.htm),unknown,1,Malwares and Logs/ameen-alkhalij.com.log
https://121.128.1.162/owa/auth/logon.aspx?url=https%3a%2f%2f121.128.1.162%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://210.205.3.241/owa/auth/logon.aspx?url=https%3a%2f%2f210.205.3.241%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://61.74.106.115/owa/auth/logon.aspx?url=https%3a%2f%2f61.74.106.115%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://60.196.150.4/owa/auth/logon.aspx?url=https%3a%2f%2f60.196.150.4%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://220.72.230.20/owa/auth/logon.aspx?url=https%3a%2f%2f220.72.230.20%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
http://ameen-alkhalij.com/index/login/index,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
https://nvd.nist.gov/vuln/detail/CVE-2024-21893,unknown,2,Intelligence_Analysis_Reports/Analysis_Run_20251001_113824/Ivanti سند بررسی و تلاش برای اخذ دسترسی با استفاده از اسیب پذیریpdf/analysis_pages_0019-0020.md
"https://210.123.70.226/owa/auth/logon.aspx?url=https%3a%2f%2f210.123.70.226%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://222.107.107.177/owa/auth/logon.aspx?url=https%3a%2f%2f222.107.107.177%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://email.thinkware.co.kr/owa/auth/logon.aspx?url=https://email.thinkware.co.kr/owa/&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://3.35.110.181/owa/auth/logon.aspx?url=https%3a%2f%2f3.35.110.181%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
http://ameen-alkhalij.com/js/xz.js,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
"https://203.240.129.91/owa/auth/logon.aspx?url=https%3a%2f%2f203.240.129.91%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://121.141.203.145/owa/auth/logon.aspx?url=https%3a%2f%2f121.141.203.145%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://59.150.3.2/owa/auth/logon.aspx?url=https%3a%2f%2f59.150.3.2%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://211.239.112.138/owa/auth/logon.aspx?url=https%3a%2f%2f211.239.112.138%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://110.45.199.93/owa/auth/logon.aspx?url=https%3a%2f%2f110.45.199.93%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://israel-mirrorconf,unknown,1,Intelligence_Analysis_Reports/Analysis_Run_20251001_113824/Image_Documents/جناب اقای سلمان jpg_analysis.md
"https://58.181.3.213/owa/auth/logon.aspx?url=https%3a%2f%2f58.181.3.213%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
http://ameen-alkhalij.com/dwcc/cnfig/setinf,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
"https://210.223.182.13/owa/auth/logon.aspx?url=https%3a%2f%2f210.223.182.13%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://59.10.104.23/owa/auth/logon.aspx?url=https%3a%2f%2f59.10.104.23%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://59.28.125.239/owa/auth/logon.aspx?url=https%3a%2f%2f59.28.125.239%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
http://ameen-alkhalij.com/index/api/getweb,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
http://ameen-alkhalij.com/index/login,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
https://203.253.179.26/owa/auth/logon.aspx?url=https%3a%2f%2f203.253.179.26%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=f13b20e7-e038-fdc9-9e45-963fedcceeb4&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=637888486956379512.8cdc12d6-e7d9-4bec-a0ca-f69fa6e97e68&state=DYu5EYAwDMAcOMYJeQh-xjGO01KyPi6kU6MEAHuwBamGgPAiZh6MckfK3frJNq31idlpSh6PW9ZqmhfKUnQhR07xHuX9tPw,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
http://ameen-alkhalij.com/static/picture/gz.png,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
https://210.217.19.214/owa/auth/logon.aspx?url=https%3a%2f%2f210.217.19.214%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://mail.kfarhbab.sscc.edu.lb/owa/auth/logon.aspx?url=https%3a%2f%2fmail.kfarhbab.sscc.edu.lb%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://ex-1.rmecattaf.com/owa/auth/logon.aspx?url=https%3a%2f%2fex-1.rmecattaf.com%2fowa%2f&reason=0,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
"https://193.188.128.41/owa/,LB",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/LB/Result_1.csv
https://203.233.22.168/owa/auth/logon.aspx?url=https%3a%2f%2f203.233.22.168%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://218.153.5.97/owa/auth/logon.aspx?url=https%3a%2f%2f218.153.5.97%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://211.245.238.139/owa/auth/logon.aspx?url=https%3a%2f%2f211.245.238.139%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2f40.100.47.82%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=5abd2c1a-1300-4d41-312d-9ee436ba4707&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=637888181689842821.160e7419-5cda-43a3-89d2-addf0de663a8&state=DcsxEoAgDAXRoONxIoRg-BwnY7C19PpSvO02EdG-bEsqK9RNOwCBGAZaRZVTrMzeZPB1h3NTV8aIyh7xlJhm6kjrPfL7ef4B,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://59.10.58.7/owa/auth/logon.aspx?url=https%3a%2f%2f59.10.58.7%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://203.250.94.108/owa/auth/logon.aspx?url=https%3a%2f%2f203.250.94.108%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://1.201.154.69/owa/auth/logon.aspx?url=https%3a%2f%2f1.201.154.69%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
http://ameen-alkhalij.com/js/home.js,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
"https://112.175.13.19/owa/auth/logon.aspx?url=https%3a%2f%2f112.175.13.19%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
"https://168.131.31.82/owa/auth/logon.aspx?url=https%3a%2f%2f168.131.31.82%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
https://116.124.175.27/owa/auth/logon.aspx?url=https%3a%2f%2f116.124.175.27%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://211.202.155.131/owa/auth/logon.aspx?url=https%3a%2f%2f211.202.155.131%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://118.33.122.78/owa/auth/logon.aspx?url=https%3a%2f%2f118.33.122.78%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2f40.99.11.3%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=0&msaredir=0&client-request-id=a2cf399a-a319-b124-3685-e5cd07720d0c&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=637888181812947077.1c9350f8-497c-47be-b1a4-6d804514e422&state=FYtBEoAgCACxpueQoCj4HDW7duz70ezs3jYAwO5ubiAPaM1qZvyTmiipnjxbLnQbStOJomPh4C5YLyMpLEtSCv4e8Xl7_AA,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://218.236.30.154/owa/auth/logon.aspx?url=https%3a%2f%2f218.236.30.154%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
https://3.35.211.230/owa/auth/logon.aspx?url=https%3a%2f%2f3.35.211.230%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
http://ameen-alkhalij.com/f/user/index,unknown,1,Malwares and Logs/ameen-alkhalij.com.log
https://117.52.68.1/owa/auth/logon.aspx?url=https%3a%2f%2f117.52.68.1%2fowa%2f&reason=0,unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/Result_Exchange.csv
"https://117.52.68.1/owa/auth/logon.aspx?url=https%3a%2f%2f117.52.68.1%2fowa%2f&reason=0,P",unknown,1,Malwares and Logs/All_Proxy_Shell_Targets/KR/p1.csv
